ID,Prediction
1,0.13007446386123003
2,0.042271452156676964
3,0.13279350879149462
4,0.13941502071229941
5,0.07279054532653008
6,0.08320623537532282
7,0.014676619901238856
8,0.297695948326428
9,0.7168589900874712
10,0.6146282201416685
11,0.12506617250360555
12,0.06106015075407056
13,0.1440311502481956
14,0.889485155756884
15,0.04259522019097635
16,0.19060242503233793
17,0.09878397583406234
18,0.5766525018518969
19,0.8322719336785641
20,0.1309115747539341
21,0.14141549020672664
22,0.12480073079371576
23,0.9883391162051249
24,0.8999207625290574
25,0.05062564388418003
26,0.1834105746726221
27,0.06365948608683263
28,0.11739829787843767
29,0.17012689483044585
30,0.17665699771720866
31,0.028967063841477722
32,0.06052901961008944
33,0.029108686544333212
34,0.0377283267108875
35,0.14572801942991656
36,0.05658927573531839
37,0.05086096959677602
38,0.19791503912202638
39,0.14185295570755282
40,0.4125444677088187
41,0.9248122629364987
42,0.07386888145669371
43,0.879364532357323
44,0.11318684937728249
45,0.023928473935948904
46,0.023338479992882598
47,0.168475836041768
48,0.12807551572246417
49,0.15081708494022275
50,0.14744429698236503
51,0.03913899276640141
52,0.08270492143050381
53,0.3462243041746581
54,0.1642543648008056
55,0.8224198153299098
56,0.19854390550066328
57,0.047620349925151656
58,0.32049358982182546
59,0.1897581545864096
60,0.8306399659499124
61,0.024691274302710595
62,0.9161565135034632
63,0.09419290756483016
64,0.023003731721492532
65,0.035789337214592584
66,0.09239509432661253
67,0.9959880863112711
68,0.07695693655488697
69,0.03509660541967928
70,0.042843230787606344
71,0.09556031514786659
72,0.1970620088872965
73,0.021129221747935262
74,0.03750733108297372
75,0.3692231609092071
76,0.12965629947921253
77,0.027969636388981617
78,0.05951476182586559
79,0.5587843070288955
80,0.09521863246249637
81,0.13120658241447483
82,0.0870249053384955
83,0.044838770524519955
84,0.03889548430708447
85,0.15618473732906998
86,0.9440222133370996
87,0.1489859323072174
88,0.03176554506290406
89,0.10944713108669145
90,0.7725791344191962
91,0.7033164918040388
92,0.9153018796806097
93,0.043344515400974205
94,0.06288192841017406
95,0.27683078523699856
96,0.7918417775773238
97,0.02053215117832936
98,0.10934748777247594
99,0.13198777319207738
100,0.08156792410171194
101,0.8452509506923317
102,0.08077465071258653
103,0.05180141825867488
104,0.7555374815568333
105,0.8392666662249397
106,0.05776994937872134
107,0.0712581793630134
108,0.045707548088069566
109,0.4777156631658115
110,0.2964765057315926
111,0.03826579620783496
112,0.02105816198599154
113,0.01822925883114007
114,0.08975578659184921
115,0.18026285443503387
116,0.07011829956374503
117,0.039306788451923605
118,0.04381277507000598
119,0.06295143246905607
120,0.15756847965425422
121,0.8774343447685795
122,0.06921785276187768
123,0.8493231741388999
124,0.17701179764527702
125,0.9999964168045857
126,0.01935190198195484
